essay_id,nb_of_tokens,mean_char_p_words,diff_words,optimal_sentences,nb_of_spell_errors,spell_errors_p_token,flesch_score,cos_dist,style_errors,grammar_errors,grammar_errors_p_token,discourse_markers,discourse_markers_p_sentence,nb_first_person_pronouns,nb_first_person_pronouns_p_sentence,nb_demonstrative_pronouns,nb_demonstrative_pronouns_p_token
3667.0,298.0,4.298657718120805,138.0,4.0,4.0,0.013422818791946308,77.37,0.7065799274056752,1.0,26.0,0.087248322147651,19.0,1.1875,8.0,0.5,3.0,0.010067114093959731
3668.0,438.0,4.351598173515982,190.0,4.0,6.0,0.0136986301369863,71.34,0.6513398496706453,0.0,39.0,0.08904109589041095,46.0,1.6428571428571428,16.0,0.5714285714285714,4.0,0.0091324200913242
3669.0,249.0,4.48995983935743,142.0,0.0,2.0,0.008032128514056224,62.82,0.6959076907923802,0.0,21.0,0.08433734939759036,13.0,1.4444444444444444,10.0,1.1111111111111112,4.0,0.01606425702811245
3670.0,58.0,3.5517241379310347,42.0,1.0,0.0,0.0,92.76,0.7210083609940332,0.0,20.0,0.3448275862068966,1.0,0.3333333333333333,3.0,1.0,0.0,0.0
3671.0,422.0,4.317535545023697,158.0,5.0,4.0,0.009478672985781991,75.54,0.6393991889117425,1.0,34.0,0.08056872037914692,52.0,2.6,11.0,0.55,3.0,0.0071090047393364926
3672.0,349.0,4.240687679083095,168.0,5.0,9.0,0.025787965616045846,85.32,0.7026200759857619,0.0,45.0,0.12893982808022922,35.0,1.9444444444444444,6.0,0.3333333333333333,14.0,0.04011461318051576
3673.0,241.0,3.7302904564315353,113.0,0.0,5.0,0.02074688796680498,70.2,0.7211786312490326,0.0,35.0,0.14522821576763487,27.0,13.5,16.0,8.0,2.0,0.008298755186721992
3674.0,394.0,4.553299492385787,161.0,8.0,4.0,0.01015228426395939,71.34,0.678931326260617,0.0,30.0,0.07614213197969544,18.0,0.75,5.0,0.20833333333333334,10.0,0.025380710659898477
3675.0,375.0,4.362666666666667,154.0,6.0,8.0,0.021333333333333333,78.38,0.6674525763019595,0.0,42.0,0.112,26.0,1.2380952380952381,3.0,0.14285714285714285,8.0,0.021333333333333333
3676.0,520.0,4.732692307692307,230.0,10.0,5.0,0.009615384615384616,68.7,0.5992751090063315,0.0,29.0,0.05576923076923077,45.0,1.6071428571428572,14.0,0.5,8.0,0.015384615384615385
3677.0,491.0,4.425661914460285,177.0,5.0,5.0,0.010183299389002037,77.87,0.6308305680256787,0.0,38.0,0.07739307535641547,47.0,1.7407407407407407,37.0,1.3703703703703705,5.0,0.010183299389002037
3678.0,306.0,4.098039215686274,126.0,1.0,0.0,0.0,84.2,0.6341153388862366,0.0,19.0,0.06209150326797386,37.0,3.3636363636363638,15.0,1.3636363636363635,9.0,0.029411764705882353
3679.0,374.0,4.133689839572193,166.0,5.0,6.0,0.016042780748663103,84.51,0.7532396553802583,0.0,69.0,0.18449197860962566,23.0,1.15,29.0,1.45,4.0,0.0106951871657754
3680.0,250.0,4.428,100.0,4.0,2.0,0.008,79.4,0.7629369115023101,1.0,20.0,0.08,18.0,1.2,5.0,0.3333333333333333,2.0,0.008
3681.0,363.0,4.110192837465565,147.0,9.0,9.0,0.024793388429752067,89.79,0.7166444420624598,0.0,51.0,0.14049586776859505,29.0,1.2608695652173914,7.0,0.30434782608695654,7.0,0.01928374655647383
3682.0,388.0,4.654639175257732,185.0,5.0,5.0,0.01288659793814433,62.98,0.6976185039645353,0.0,27.0,0.06958762886597938,30.0,1.25,5.0,0.20833333333333334,6.0,0.015463917525773196
3683.0,477.0,4.2578616352201255,141.0,14.0,3.0,0.006289308176100629,89.58,0.6109701817306067,0.0,36.0,0.07547169811320754,17.0,0.5483870967741935,3.0,0.0967741935483871,5.0,0.010482180293501049
3684.0,212.0,4.122641509433962,111.0,3.0,2.0,0.009433962264150943,86.64,0.7109015786100812,1.0,23.0,0.10849056603773585,15.0,1.25,5.0,0.4166666666666667,6.0,0.02830188679245283
3685.0,169.0,4.272189349112426,75.0,5.0,2.0,0.011834319526627219,91.31,0.687783336792458,1.0,18.0,0.10650887573964497,16.0,1.2307692307692308,7.0,0.5384615384615384,2.0,0.011834319526627219
3686.0,282.0,4.01063829787234,125.0,6.0,6.0,0.02127659574468085,81.12,0.7040708610945403,0.0,40.0,0.14184397163120568,16.0,0.8421052631578947,10.0,0.5263157894736842,3.0,0.010638297872340425
3687.0,516.0,4.3313953488372094,202.0,13.0,4.0,0.007751937984496124,81.93,0.7504108992162488,0.0,40.0,0.07751937984496124,37.0,1.0571428571428572,20.0,0.5714285714285714,4.0,0.007751937984496124
3688.0,392.0,4.326530612244898,167.0,9.0,3.0,0.007653061224489796,89.89,0.6068137519970634,0.0,38.0,0.09693877551020408,29.0,1.0740740740740742,10.0,0.37037037037037035,8.0,0.02040816326530612
3689.0,490.0,4.281632653061225,206.0,6.0,6.0,0.012244897959183673,76.96,0.67483186662605,0.0,68.0,0.13877551020408163,47.0,1.8076923076923077,9.0,0.34615384615384615,5.0,0.01020408163265306
3690.0,323.0,4.0588235294117645,146.0,1.0,4.0,0.01238390092879257,67.76,0.7345997878676379,0.0,32.0,0.09907120743034056,22.0,4.4,9.0,1.8,4.0,0.01238390092879257
3691.0,373.0,4.986595174262734,196.0,10.0,9.0,0.024128686327077747,64.2,0.6087484587883265,0.0,34.0,0.09115281501340483,20.0,0.8,2.0,0.08,3.0,0.00804289544235925
3692.0,380.0,4.757894736842105,153.0,9.0,6.0,0.015789473684210527,70.63,0.7134601436928745,0.0,39.0,0.10263157894736842,40.0,1.8181818181818181,6.0,0.2727272727272727,1.0,0.002631578947368421
3693.0,393.0,4.2264631043257,164.0,2.0,3.0,0.007633587786259542,67.32,0.7078331569406282,0.0,32.0,0.08142493638676845,39.0,2.7857142857142856,11.0,0.7857142857142857,7.0,0.017811704834605598
3694.0,390.0,4.533333333333333,147.0,3.0,5.0,0.01282051282051282,83.86,0.678000007485911,0.0,40.0,0.10256410256410256,25.0,0.8620689655172413,3.0,0.10344827586206896,7.0,0.017948717948717947
3695.0,290.0,4.327586206896552,146.0,1.0,2.0,0.006896551724137931,78.79,0.6555761018406987,0.0,38.0,0.1310344827586207,21.0,2.3333333333333335,11.0,1.2222222222222223,5.0,0.017241379310344827
3696.0,356.0,4.412921348314606,185.0,5.0,7.0,0.019662921348314606,77.77,0.6854590019216942,0.0,31.0,0.08707865168539326,22.0,1.1,12.0,0.6,7.0,0.019662921348314606
3697.0,792.0,4.252525252525253,253.0,7.0,14.0,0.017676767676767676,71.99,0.6592888963663105,2.0,97.0,0.12247474747474747,58.0,1.7575757575757576,9.0,0.2727272727272727,7.0,0.008838383838383838
3698.0,479.0,4.39874739039666,214.0,13.0,7.0,0.014613778705636743,81.63,0.6075913246708535,0.0,48.0,0.10020876826722339,31.0,0.9393939393939394,24.0,0.7272727272727273,8.0,0.016701461377870562
3699.0,106.0,4.311320754716981,62.0,0.0,3.0,0.02830188679245283,75.13,0.7390590902140961,0.0,11.0,0.10377358490566038,7.0,1.4,2.0,0.4,0.0,0.0
3700.0,396.0,4.48989898989899,187.0,5.0,3.0,0.007575757575757576,72.46,0.4664544678687703,0.0,31.0,0.07828282828282829,30.0,1.2,25.0,1.0,2.0,0.005050505050505051
3701.0,342.0,4.426900584795321,147.0,7.0,4.0,0.011695906432748537,69.62,0.6562876322950415,0.0,30.0,0.08771929824561403,18.0,1.0,1.0,0.05555555555555555,9.0,0.02631578947368421
3702.0,267.0,4.456928838951311,133.0,2.0,3.0,0.011235955056179775,73.51,0.7247705882417372,0.0,17.0,0.06367041198501873,24.0,2.0,13.0,1.0833333333333333,2.0,0.00749063670411985
3703.0,287.0,4.2926829268292686,134.0,4.0,3.0,0.010452961672473868,77.98,0.645115809144668,0.0,30.0,0.10452961672473868,19.0,1.1875,12.0,0.75,8.0,0.027874564459930314
3704.0,230.0,4.973913043478261,130.0,8.0,7.0,0.030434782608695653,59.6,0.7062007117253996,0.0,23.0,0.1,15.0,0.75,2.0,0.1,2.0,0.008695652173913044
3705.0,244.0,3.790983606557377,93.0,1.0,8.0,0.03278688524590164,77.84,0.7788628258256853,1.0,36.0,0.14754098360655737,12.0,1.7142857142857142,4.0,0.5714285714285714,11.0,0.045081967213114756
3706.0,257.0,4.357976653696498,154.0,5.0,2.0,0.007782101167315175,76.66,0.6071483331070584,0.0,27.0,0.10505836575875487,18.0,1.2857142857142858,22.0,1.5714285714285714,4.0,0.01556420233463035
3707.0,439.0,4.489749430523918,208.0,9.0,6.0,0.01366742596810934,69.82,0.6249670021387737,0.0,31.0,0.07061503416856492,37.0,1.4230769230769231,25.0,0.9615384615384616,0.0,0.0
3708.0,436.0,4.458715596330276,192.0,11.0,7.0,0.016055045871559634,71.75,0.6467252193743024,0.0,39.0,0.08944954128440367,40.0,1.4814814814814814,0.0,0.0,9.0,0.020642201834862386
3709.0,374.0,4.291443850267379,163.0,5.0,12.0,0.03208556149732621,73.81,0.6184722713848336,0.0,49.0,0.13101604278074866,22.0,1.375,6.0,0.375,4.0,0.0106951871657754
3710.0,233.0,4.047210300429184,107.0,5.0,2.0,0.008583690987124463,84.71,0.6597308820857937,0.0,24.0,0.10300429184549356,16.0,1.3333333333333333,8.0,0.6666666666666666,3.0,0.012875536480686695
3711.0,279.0,4.451612903225806,134.0,2.0,3.0,0.010752688172043012,77.06,0.6234169416698334,0.0,22.0,0.07885304659498207,29.0,1.9333333333333333,8.0,0.5333333333333333,8.0,0.02867383512544803
3712.0,285.0,4.456140350877193,136.0,11.0,6.0,0.021052631578947368,79.9,0.6332122744684627,0.0,38.0,0.13333333333333333,11.0,0.7333333333333333,13.0,0.8666666666666667,2.0,0.007017543859649123
3713.0,471.0,4.494692144373673,191.0,6.0,2.0,0.004246284501061571,83.76,0.5990581688771011,0.0,46.0,0.09766454352441614,24.0,0.6486486486486487,3.0,0.08108108108108109,12.0,0.025477707006369428
3714.0,105.0,4.704761904761905,72.0,2.0,3.0,0.02857142857142857,81.02,0.7441614743019931,0.0,17.0,0.1619047619047619,5.0,0.8333333333333334,4.0,0.6666666666666666,1.0,0.009523809523809525
3715.0,300.0,4.07,132.0,0.0,4.0,0.013333333333333334,43.4,0.6895322788619775,0.0,15.0,0.05,14.0,2.8,4.0,0.8,6.0,0.02
3716.0,346.0,4.540462427745664,153.0,4.0,2.0,0.005780346820809248,79.36,0.8098499544921707,0.0,32.0,0.09248554913294797,16.0,0.37209302325581395,12.0,0.27906976744186046,9.0,0.02601156069364162
3717.0,298.0,4.067114093959732,135.0,3.0,3.0,0.010067114093959731,89.48,0.6980818433563517,0.0,46.0,0.15436241610738255,13.0,0.6842105263157895,16.0,0.8421052631578947,8.0,0.026845637583892617
3718.0,290.0,4.320689655172414,130.0,2.0,7.0,0.02413793103448276,81.77,0.6566809707455356,0.0,59.0,0.20344827586206896,13.0,1.0,8.0,0.6153846153846154,7.0,0.02413793103448276
3719.0,729.0,4.227709190672154,237.0,13.0,12.0,0.01646090534979424,84.71,0.7153443203967198,1.0,80.0,0.10973936899862825,54.0,1.4594594594594594,5.0,0.13513513513513514,7.0,0.009602194787379973
3720.0,413.0,4.200968523002421,137.0,4.0,1.0,0.002421307506053269,77.06,0.6711875375382546,0.0,27.0,0.06537530266343826,39.0,1.7727272727272727,2.0,0.09090909090909091,4.0,0.009685230024213076
3721.0,428.0,4.488317757009346,164.0,6.0,2.0,0.004672897196261682,66.47,0.6761485518714827,0.0,20.0,0.04672897196261682,30.0,1.6666666666666667,1.0,0.05555555555555555,13.0,0.030373831775700934
3722.0,552.0,4.494565217391305,241.0,6.0,5.0,0.009057971014492754,66.98,0.5855901239963147,0.0,37.0,0.06702898550724638,39.0,1.4444444444444444,9.0,0.3333333333333333,7.0,0.012681159420289856
3723.0,592.0,4.766891891891892,249.0,8.0,9.0,0.015202702702702704,49.65,0.636204451470352,0.0,25.0,0.04222972972972973,30.0,1.0714285714285714,2.0,0.07142857142857142,2.0,0.0033783783783783786
3724.0,257.0,4.287937743190661,130.0,3.0,7.0,0.027237354085603113,79.6,0.7134384031618781,0.0,37.0,0.14396887159533073,18.0,1.0588235294117647,28.0,1.6470588235294117,7.0,0.027237354085603113
3725.0,272.0,4.029411764705882,124.0,3.0,4.0,0.014705882352941176,83.49,0.7196596471290486,0.0,24.0,0.08823529411764706,13.0,1.0,12.0,0.9230769230769231,1.0,0.003676470588235294
3726.0,285.0,4.442105263157894,140.0,6.0,2.0,0.007017543859649123,78.69,0.565661544000067,1.0,18.0,0.06315789473684211,18.0,1.125,2.0,0.125,7.0,0.02456140350877193
3727.0,269.0,4.111524163568773,128.0,3.0,3.0,0.011152416356877323,83.46,0.6814410864656282,0.0,41.0,0.1524163568773234,26.0,1.3,12.0,0.6,5.0,0.01858736059479554
3728.0,393.0,4.486005089058525,201.0,5.0,2.0,0.005089058524173028,69.01,0.6584547451116115,0.0,27.0,0.06870229007633588,29.0,1.380952380952381,18.0,0.8571428571428571,3.0,0.007633587786259542
3729.0,297.0,4.117845117845118,139.0,3.0,3.0,0.010101010101010102,77.47,0.7858131245381295,0.0,19.0,0.06397306397306397,28.0,1.75,4.0,0.25,6.0,0.020202020202020204
3730.0,318.0,4.1257861635220126,150.0,7.0,5.0,0.015723270440251572,87.15,0.655718259455526,0.0,34.0,0.1069182389937107,40.0,2.2222222222222223,6.0,0.3333333333333333,4.0,0.012578616352201259
3731.0,191.0,4.0785340314136125,102.0,2.0,2.0,0.010471204188481676,80.96,0.702721742318241,1.0,15.0,0.07853403141361257,15.0,1.875,3.0,0.375,9.0,0.04712041884816754
3732.0,329.0,4.297872340425532,135.0,0.0,3.0,0.00911854103343465,82.95,0.608868610565452,0.0,28.0,0.0851063829787234,24.0,3.0,7.0,0.875,2.0,0.0060790273556231
3733.0,283.0,4.660777385159011,144.0,7.0,6.0,0.02120141342756184,68.81,0.6482174388143422,0.0,28.0,0.0989399293286219,21.0,1.4,1.0,0.06666666666666667,3.0,0.01060070671378092
3734.0,153.0,3.947712418300654,82.0,2.0,1.0,0.006535947712418301,87.89,0.7670052950436038,0.0,32.0,0.20915032679738563,16.0,2.6666666666666665,4.0,0.6666666666666666,0.0,0.0
3735.0,317.0,4.441640378548896,130.0,8.0,3.0,0.00946372239747634,83.15,0.691029573385029,0.0,44.0,0.138801261829653,20.0,0.8695652173913043,4.0,0.17391304347826086,2.0,0.006309148264984227
3736.0,515.0,4.572815533980583,223.0,5.0,7.0,0.013592233009708738,70.87,0.6972233738394279,0.0,50.0,0.0970873786407767,25.0,1.1904761904761905,20.0,0.9523809523809523,17.0,0.03300970873786408
3737.0,446.0,4.174887892376682,120.0,9.0,2.0,0.004484304932735426,80.92,0.6414865081554781,0.0,36.0,0.08071748878923767,32.0,1.103448275862069,6.0,0.20689655172413793,12.0,0.026905829596412557
3738.0,317.0,4.126182965299685,139.0,3.0,8.0,0.025236593059936908,83.09,0.5369001705232119,0.0,40.0,0.12618296529968454,32.0,2.1333333333333333,16.0,1.0666666666666667,10.0,0.031545741324921134
3739.0,218.0,4.536697247706422,94.0,3.0,2.0,0.009174311926605505,75.84,0.7228650230675984,2.0,25.0,0.11467889908256881,18.0,1.6363636363636365,9.0,0.8181818181818182,6.0,0.027522935779816515
3740.0,579.0,4.310880829015544,203.0,3.0,10.0,0.017271157167530225,73.81,0.5706759526684586,1.0,50.0,0.08635578583765112,37.0,1.48,21.0,0.84,4.0,0.0069084628670120895
3741.0,79.0,4.3924050632911396,50.0,2.0,0.0,0.0,84.2,0.7578714230100011,0.0,6.0,0.0759493670886076,2.0,0.5,1.0,0.25,1.0,0.012658227848101266
3742.0,460.0,4.621739130434783,176.0,8.0,9.0,0.01956521739130435,67.38,0.6363338783685375,0.0,32.0,0.06956521739130435,32.0,1.391304347826087,0.0,0.0,11.0,0.02391304347826087
3743.0,300.0,4.33,139.0,6.0,3.0,0.01,83.76,0.6585796142842095,0.0,45.0,0.15,18.0,0.75,8.0,0.3333333333333333,4.0,0.013333333333333334
3744.0,285.0,4.221052631578948,115.0,4.0,3.0,0.010526315789473684,84.1,0.7874938493257194,0.0,29.0,0.10175438596491228,26.0,1.7333333333333334,9.0,0.6,4.0,0.014035087719298246
3745.0,197.0,4.385786802030457,96.0,0.0,3.0,0.015228426395939087,60.52,0.8324429975193653,0.0,49.0,0.24873096446700507,23.0,7.666666666666667,25.0,8.333333333333334,2.0,0.01015228426395939
3746.0,556.0,4.329136690647482,223.0,8.0,6.0,0.01079136690647482,75.95,0.6309250755289114,0.0,40.0,0.07194244604316546,45.0,1.5517241379310345,20.0,0.6896551724137931,18.0,0.03237410071942446
3747.0,272.0,4.330882352941177,125.0,6.0,4.0,0.014705882352941176,80.92,0.5230647621565025,0.0,29.0,0.10661764705882353,15.0,0.9375,8.0,0.5,12.0,0.04411764705882353
3748.0,332.0,4.72289156626506,138.0,7.0,6.0,0.018072289156626505,81.22,0.6841909354028582,0.0,46.0,0.13855421686746988,18.0,0.782608695652174,4.0,0.17391304347826086,4.0,0.012048192771084338
3749.0,317.0,4.643533123028392,124.0,5.0,4.0,0.012618296529968454,80.11,0.7002439441803778,0.0,34.0,0.10725552050473186,17.0,0.8947368421052632,8.0,0.42105263157894735,4.0,0.012618296529968454
3750.0,362.0,4.9779005524861875,173.0,7.0,5.0,0.013812154696132596,53.51,0.6311337126907861,0.0,26.0,0.0718232044198895,25.0,1.25,8.0,0.4,7.0,0.019337016574585635
3751.0,649.0,4.761171032357473,257.0,9.0,4.0,0.0061633281972265025,68.2,0.48880552215511186,1.0,35.0,0.053929121725731895,42.0,1.2352941176470589,7.0,0.20588235294117646,14.0,0.02157164869029276
3752.0,293.0,4.313993174061434,131.0,9.0,2.0,0.006825938566552901,79.7,0.6853996062916281,0.0,29.0,0.09897610921501707,25.0,1.3888888888888888,10.0,0.5555555555555556,7.0,0.023890784982935155
3753.0,328.0,4.600609756097561,118.0,9.0,3.0,0.009146341463414634,70.84,0.5702046502059264,0.0,33.0,0.10060975609756098,25.0,1.25,1.0,0.05,9.0,0.027439024390243903
3754.0,262.0,4.465648854961832,138.0,2.0,4.0,0.015267175572519083,62.75,0.7098871009912355,0.0,23.0,0.08778625954198473,20.0,2.5,7.0,0.875,5.0,0.019083969465648856
3755.0,509.0,4.432220039292731,206.0,7.0,4.0,0.007858546168958742,82.75,0.673647048482409,0.0,49.0,0.0962671905697446,36.0,0.9473684210526315,23.0,0.6052631578947368,7.0,0.0137524557956778
3756.0,511.0,4.203522504892368,203.0,8.0,3.0,0.005870841487279843,90.7,0.7127185664584773,0.0,51.0,0.09980430528375733,36.0,0.8780487804878049,24.0,0.5853658536585366,11.0,0.021526418786692758
3757.0,426.0,4.063380281690141,176.0,0.0,13.0,0.03051643192488263,41.27,0.5961943112688254,0.0,43.0,0.10093896713615023,33.0,4.714285714285714,21.0,3.0,8.0,0.018779342723004695
3758.0,239.0,4.384937238493724,113.0,6.0,3.0,0.012552301255230125,80.21,0.6843530641538741,0.0,24.0,0.100418410041841,11.0,0.6875,18.0,1.125,2.0,0.008368200836820083
3759.0,201.0,4.527363184079602,114.0,2.0,3.0,0.014925373134328358,61.7,0.7688964851074511,0.0,16.0,0.07960199004975124,15.0,1.875,6.0,0.75,2.0,0.009950248756218905
3760.0,345.0,3.791304347826087,124.0,3.0,3.0,0.008695652173913044,83.19,0.7550064866355142,0.0,29.0,0.08405797101449275,51.0,3.1875,4.0,0.25,9.0,0.02608695652173913
3761.0,845.0,4.2745562130177515,329.0,13.0,9.0,0.010650887573964497,77.37,0.5617580270162315,0.0,67.0,0.07928994082840236,47.0,1.0444444444444445,30.0,0.6666666666666666,12.0,0.014201183431952662
3762.0,142.0,4.584507042253521,76.0,0.0,2.0,0.014084507042253521,67.79,0.6003760143852783,0.0,18.0,0.1267605633802817,8.0,4.0,3.0,1.5,0.0,0.0
3763.0,498.0,4.399598393574297,194.0,8.0,1.0,0.002008032128514056,78.08,0.5764005822260472,0.0,39.0,0.0783132530120482,28.0,1.12,32.0,1.28,5.0,0.010040160642570281
3764.0,381.0,4.139107611548557,145.0,11.0,2.0,0.005249343832020997,88.87,0.6693214580413536,0.0,40.0,0.10498687664041995,29.0,1.16,12.0,0.48,19.0,0.049868766404199474
3765.0,383.0,4.45953002610966,152.0,4.0,5.0,0.013054830287206266,71.14,0.6154925988010647,1.0,35.0,0.09138381201044386,30.0,1.3043478260869565,17.0,0.7391304347826086,3.0,0.007832898172323759
3766.0,179.0,4.748603351955308,101.0,4.0,5.0,0.027932960893854747,75.91,0.6804117512956274,0.0,24.0,0.1340782122905028,17.0,1.1333333333333333,0.0,0.0,3.0,0.01675977653631285
3767.0,380.0,4.692105263157894,170.0,9.0,3.0,0.007894736842105263,62.17,0.6304329484216092,0.0,24.0,0.06315789473684211,28.0,1.2173913043478262,2.0,0.08695652173913043,10.0,0.02631578947368421
3768.0,779.0,4.313222079589217,281.0,19.0,11.0,0.014120667522464698,69.92,0.6409896987610022,1.0,68.0,0.08729139922978177,56.0,1.2727272727272727,13.0,0.29545454545454547,11.0,0.014120667522464698
3769.0,282.0,4.1453900709219855,131.0,4.0,8.0,0.028368794326241134,78.28,0.6268210386509858,0.0,30.0,0.10638297872340426,24.0,1.6,2.0,0.13333333333333333,2.0,0.0070921985815602835
3770.0,371.0,4.938005390835579,171.0,5.0,5.0,0.013477088948787063,47.52,0.6342175718966665,0.0,20.0,0.05390835579514825,28.0,1.75,8.0,0.5,1.0,0.0026954177897574125
3771.0,376.0,4.398936170212766,159.0,10.0,8.0,0.02127659574468085,82.34,0.5990192538758818,0.0,41.0,0.10904255319148937,34.0,1.36,6.0,0.24,5.0,0.013297872340425532
3772.0,273.0,4.113553113553113,137.0,1.0,5.0,0.018315018315018316,76.56,0.6956134572379791,0.0,45.0,0.16483516483516483,15.0,1.0714285714285714,12.0,0.8571428571428571,2.0,0.007326007326007326
3773.0,361.0,4.160664819944598,140.0,7.0,4.0,0.0110803324099723,88.06,0.6484867403144198,0.0,45.0,0.12465373961218837,16.0,0.7272727272727273,17.0,0.7727272727272727,3.0,0.008310249307479225
3774.0,314.0,4.557324840764331,118.0,5.0,3.0,0.009554140127388535,79.09,0.6391348421110206,0.0,35.0,0.11146496815286625,19.0,1.0,5.0,0.2631578947368421,4.0,0.012738853503184714
3775.0,423.0,4.2695035460992905,176.0,6.0,3.0,0.0070921985815602835,77.16,0.6731905513874006,0.0,37.0,0.08747044917257683,39.0,1.6956521739130435,21.0,0.9130434782608695,2.0,0.004728132387706856
3776.0,441.0,4.2517006802721085,177.0,3.0,1.0,0.0022675736961451248,78.69,0.6432772271065769,0.0,31.0,0.07029478458049887,48.0,2.1818181818181817,9.0,0.4090909090909091,5.0,0.011337868480725623
3777.0,372.0,4.57258064516129,173.0,11.0,1.0,0.002688172043010753,70.73,0.7205028507571576,0.0,35.0,0.09408602150537634,26.0,1.1818181818181819,15.0,0.6818181818181818,5.0,0.013440860215053764
3778.0,377.0,4.241379310344827,186.0,7.0,13.0,0.034482758620689655,84.68,0.6743560285596024,0.0,57.0,0.15119363395225463,30.0,1.0,14.0,0.4666666666666667,4.0,0.010610079575596816
3779.0,143.0,3.797202797202797,92.0,2.0,2.0,0.013986013986013986,96.62,0.7576984118127665,0.0,18.0,0.1258741258741259,16.0,1.7777777777777777,5.0,0.5555555555555556,6.0,0.04195804195804196
3780.0,543.0,4.386740331491713,178.0,4.0,9.0,0.016574585635359115,65.96,0.5364497929435723,0.0,49.0,0.09023941068139964,32.0,1.391304347826087,6.0,0.2608695652173913,4.0,0.007366482504604052
3781.0,378.0,4.518518518518518,154.0,8.0,4.0,0.010582010582010581,77.57,0.6566491876855831,2.0,24.0,0.06349206349206349,29.0,1.380952380952381,1.0,0.047619047619047616,5.0,0.013227513227513227
3782.0,337.0,4.1246290801186944,157.0,8.0,3.0,0.008902077151335312,88.57,0.680566254229416,0.0,22.0,0.06528189910979229,24.0,1.1428571428571428,16.0,0.7619047619047619,3.0,0.008902077151335312
3783.0,441.0,4.27891156462585,200.0,8.0,6.0,0.013605442176870748,75.84,0.549268269463177,0.0,45.0,0.10204081632653061,23.0,1.0454545454545454,11.0,0.5,11.0,0.024943310657596373
3784.0,673.0,4.475482912332838,275.0,9.0,10.0,0.014858841010401188,66.88,0.4966760773390788,0.0,43.0,0.0638930163447251,30.0,0.9090909090909091,7.0,0.21212121212121213,17.0,0.02526002971768202
3785.0,107.0,4.373831775700935,61.0,4.0,5.0,0.04672897196261682,83.25,0.7278159410069349,0.0,17.0,0.1588785046728972,4.0,0.5,1.0,0.125,1.0,0.009345794392523364
3786.0,278.0,4.194244604316546,146.0,5.0,7.0,0.025179856115107913,89.28,0.6794851741099659,0.0,31.0,0.11151079136690648,19.0,1.1176470588235294,10.0,0.5882352941176471,3.0,0.01079136690647482
3787.0,289.0,4.221453287197232,134.0,3.0,5.0,0.01730103806228374,79.33,0.690815070310798,0.0,23.0,0.07958477508650519,21.0,1.75,11.0,0.9166666666666666,10.0,0.03460207612456748
3788.0,386.0,4.689119170984456,131.0,6.0,3.0,0.007772020725388601,68.4,0.7087214910640786,0.0,27.0,0.06994818652849741,20.0,1.0,22.0,1.1,4.0,0.010362694300518135
3789.0,247.0,4.566801619433198,121.0,5.0,4.0,0.016194331983805668,81.53,0.6245358657065456,1.0,29.0,0.11740890688259109,15.0,0.8823529411764706,8.0,0.47058823529411764,1.0,0.004048582995951417
3790.0,236.0,4.338983050847458,128.0,0.0,2.0,0.00847457627118644,60.62,0.6277438944016893,0.0,21.0,0.08898305084745763,21.0,3.0,20.0,2.857142857142857,2.0,0.00847457627118644
3791.0,432.0,4.298611111111111,159.0,1.0,5.0,0.011574074074074073,76.69,0.6760776866182401,0.0,34.0,0.0787037037037037,28.0,1.75,18.0,1.125,9.0,0.020833333333333332
3792.0,252.0,4.634920634920635,115.0,6.0,4.0,0.015873015873015872,72.05,0.7469882755297672,0.0,26.0,0.10317460317460317,24.0,1.5,1.0,0.0625,9.0,0.03571428571428571
3793.0,598.0,4.892976588628763,224.0,10.0,1.0,0.0016722408026755853,57.71,0.43865270434029746,0.0,38.0,0.06354515050167224,29.0,1.0357142857142858,17.0,0.6071428571428571,9.0,0.015050167224080268
3794.0,420.0,4.447619047619048,172.0,8.0,2.0,0.004761904761904762,77.87,0.5692723654791088,0.0,33.0,0.07857142857142857,15.0,0.6521739130434783,17.0,0.7391304347826086,7.0,0.016666666666666666
3795.0,471.0,4.131634819532909,184.0,7.0,3.0,0.006369426751592357,89.99,0.7043620055445968,0.0,38.0,0.08067940552016985,17.0,0.53125,2.0,0.0625,16.0,0.03397027600849257
3796.0,388.0,4.507731958762887,166.0,8.0,1.0,0.002577319587628866,80.62,0.6957009057725385,0.0,28.0,0.07216494845360824,23.0,0.92,4.0,0.16,8.0,0.020618556701030927
3797.0,365.0,4.545205479452055,168.0,5.0,3.0,0.00821917808219178,72.46,0.6661230034060684,0.0,26.0,0.07123287671232877,19.0,0.7916666666666666,16.0,0.6666666666666666,3.0,0.00821917808219178
3798.0,638.0,4.202194357366771,242.0,10.0,8.0,0.012539184952978056,90.19,0.6452816005148581,0.0,64.0,0.10031347962382445,27.0,0.6,6.0,0.13333333333333333,17.0,0.02664576802507837
3799.0,227.0,4.317180616740088,102.0,1.0,1.0,0.004405286343612335,76.29,0.6365391387715899,0.0,13.0,0.05726872246696035,18.0,2.5714285714285716,3.0,0.42857142857142855,1.0,0.004405286343612335
3800.0,403.0,3.769230769230769,142.0,4.0,5.0,0.01240694789081886,84.2,0.6477932337401302,0.0,52.0,0.12903225806451613,24.0,1.2,15.0,0.75,10.0,0.02481389578163772
3801.0,96.0,4.71875,58.0,0.0,5.0,0.052083333333333336,53.0,0.7476794058977767,0.0,11.0,0.11458333333333333,5.0,5.0,1.0,1.0,0.0,0.0
